Hora/Tiempo,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7
21/01/2024 14:56,"100 (pg90, 26)","92.4 (pg71, 27)","65.5 (pg90, 8)","49 (pg51, 18)","65.2 (pg61, 46)","70.5 (pg71, 21)","100 (pg61, 9)"
21/01/2024 15:35,"100 (pg90, 26)","92.7 (pg71, 27)","66.4 (pg90, 8)","48.5 (pg51, 18)","65.5 (pg61, 46)","71.7 (pg71, 21)","100 (pg71, 10)"
21/01/2024 16:16,"99.7 (pg90, 26)","93 (pg71, 27)","67 (pg90, 8)","48.4 (pg51, 18)","65.8 (pg61, 46)","66.7 (pg71, 21)","100 (pg71, 10)"
21/01/2024 16:56,0,0,0,0,0,0,0
21/01/2024 17:36,0,0,0,0,0,0,0
21/01/2024 18:16,0,0,0,0,0,0,0
21/01/2024 18:55,0,0,0,0,0,0,0
21/01/2024 19:36,0,0,0,0,0,0,0
21/01/2024 20:20,0,0,0,0,0,0,0
21/01/2024 20:55,0,0,0,0,0,0,0
21/01/2024 21:36,0,0,0,0,0,0,0
21/01/2024 22:15,0,0,0,0,0,0,0
21/01/2024 22:56,0,0,0,0,0,0,0
21/01/2024 23:42,"2.1 (pg90, 29)","5.7 (pg90, 29)","18.6 (pg90, 29)","2.5 (pg90, 29)","2 (pg90, 29)","1.5 (pg90, 29)","0.8 (pg90, 29)"
21/07/2023 00:17,"100 (pg41, 40)","96.2 (pg71, 27)","73.2 (pg90, 8)","39.5 (pg41, 45)","45.4 (pg71, 37)","61.9 (pg71, 21)","100 (pg71, 10)"
21/07/2023 00:56,"100 (pg41, 40)","96.8 (pg71, 27)","74.9 (pg90, 8)","40 (pg41, 45)","45.3 (pg71, 37)","59.4 (pg41, 21)","100 (pg71, 10)"
21/07/2023 01:38,"100 (pg41, 40)","96.6 (pg71, 27)","74 (pg90, 8)","40.1 (pg41, 45)","45.1 (pg71, 37)","58.7 (pg41, 21)","100 (pg71, 10)"
21/07/2023 02:23,"100 (pg41, 39)","96.2 (pg71, 27)","74.1 (pg90, 8)","40.3 (pg41, 45)","45 (pg71, 37)","59.8 (pg41, 21)","100 (pg41, 9)"
21/07/2023 03:05,"100 (pg41, 39)","95 (pg71, 27)","74.3 (pg90, 8)","40.2 (pg41, 45)","44.9 (pg71, 37)","58.5 (pg41, 21)","100 (pg71, 10)"
21/07/2023 03:36,"100 (pg41, 39)","95.3 (pg71, 27)","74.7 (pg90, 8)","39.9 (pg41, 45)","44.9 (pg71, 37)","58.2 (pg41, 21)","100 (pg41, 9)"
21/07/2023 04:19,"100 (pg41, 36)","93.9 (pg71, 27)","61.2 (pg71, 2)","37.5 (pg41, 8)","45 (pg71, 37)","62.2 (pg41, 21)","100 (pg71, 10)"
21/07/2023 05:02,"100 (pg90, 27)","94.4 (pg71, 27)","73.6 (pg90, 8)","39.3 (pg41, 45)","45.2 (pg71, 37)","61.4 (pg41, 21)","100 (pg41, 9)"
21/07/2023 05:38,"100 (pg41, 36)","97 (pg71, 27)","73.4 (pg90, 8)","39.6 (pg41, 45)","45.3 (pg71, 37)","59.1 (pg41, 21)","100 (pg41, 37)"
21/07/2023 06:16,"100 (pg41, 36)","97 (pg71, 27)","73.3 (pg90, 8)","39.5 (pg41, 45)","45.2 (pg71, 37)","58.9 (pg41, 21)","100 (pg71, 10)"
21/07/2023 06:59,"100 (pg41, 39)","97 (pg71, 27)","74.2 (pg90, 8)","39.8 (pg41, 45)","45.2 (pg71, 37)","60.5 (pg41, 21)","100 (pg90, 3)"
21/07/2023 07:42,"100 (pg41, 39)","97 (pg71, 27)","74.1 (pg90, 8)","40 (pg41, 45)","45.2 (pg71, 37)","58.7 (pg41, 21)","100 (pg71, 10)"
21/07/2023 08:19,"100 (pg41, 39)","96.1 (pg71, 27)","74.1 (pg90, 8)","39.8 (pg41, 45)","45 (pg71, 37)","59.1 (pg41, 21)","100 (pg31, 7)"
21/07/2023 08:56,"100 (pg90, 27)","96.4 (pg71, 27)","73.2 (pg90, 8)","39.9 (pg41, 45)","54.1 (pg71, 37)","58.6 (pg41, 21)","100 (pg71, 10)"
21/07/2023 09:38,"100 (pg90, 27)","96.6 (pg71, 27)","74.2 (pg90, 8)","39.9 (pg41, 45)","45 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 33)"
21/07/2023 10:20,"100 (pg41, 36)","96.6 (pg71, 27)","74.2 (pg90, 8)","39.9 (pg41, 45)","45 (pg71, 37)","58 (pg41, 21)","100 (pg71, 10)"
21/07/2023 11:02,"100 (pg41, 36)","96.5 (pg71, 27)","75.2 (pg90, 8)","39.6 (pg41, 45)","45.3 (pg71, 37)","58.7 (pg41, 21)","100 (pg31, 7)"
21/07/2023 11:37,"100 (pg41, 36)","96.2 (pg71, 27)","75.5 (pg90, 8)","40.2 (pg41, 45)","45.1 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 27)"
21/07/2023 12:16,"100 (pg41, 36)","97.2 (pg71, 27)","74.1 (pg90, 8)","40.2 (pg41, 45)","44.9 (pg71, 37)","57.9 (pg41, 21)","100 (pg71, 10)"
21/07/2023 12:57,"100 (pg41, 40)","98 (pg71, 27)","74.6 (pg90, 8)","40.4 (pg41, 45)","44.8 (pg71, 37)","57.8 (pg41, 21)","100 (pg71, 16)"
21/07/2023 13:39,"100 (pg41, 36)","95.8 (pg71, 27)","72.9 (pg90, 8)","39.6 (pg41, 45)","45.3 (pg71, 37)","60.7 (pg41, 21)","100 (pg90, 3)"
21/07/2023 14:16,"100 (pg41, 36)","96.3 (pg71, 27)","74.1 (pg90, 8)","39.8 (pg41, 45)","45 (pg71, 37)","58.8 (pg41, 21)","100 (pg41, 9)"
21/07/2023 14:58,"100 (pg41, 36)","96.7 (pg71, 27)","74.5 (pg90, 8)","39.7 (pg41, 45)","45.1 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 10)"
21/07/2023 15:36,"100 (pg41, 36)","97.6 (pg71, 27)","73.5 (pg90, 8)","39.6 (pg41, 45)","44.9 (pg71, 37)","57.9 (pg41, 21)","100 (pg31, 24)"
21/07/2023 16:19,"100 (pg41, 36)","100 (pg71, 13)","100 (pg71, 13)","100 (pg71, 13)","44.8 (pg71, 37)","64.2 (pg71, 13)","100 (pg71, 13)"
21/07/2023 16:56,"100 (pg41, 40)","97.3 (pg71, 27)","73.8 (pg90, 8)","40.6 (pg41, 45)","45 (pg71, 37)","57.9 (pg41, 21)","100 (pg41, 9)"
21/07/2023 17:38,"100 (pg41, 40)","97.3 (pg71, 27)","74.2 (pg90, 8)","40.7 (pg41, 45)","45 (pg71, 37)","57.5 (pg41, 21)","100 (pg41, 9)"
21/07/2023 18:21,"100 (pg41, 40)","97.5 (pg71, 27)","74.5 (pg90, 8)","40.4 (pg41, 45)","44.9 (pg71, 37)","57.7 (pg41, 21)","100 (pg71, 10)"
21/07/2023 18:57,"100 (pg41, 39)","97 (pg71, 27)","73.8 (pg90, 8)","40.3 (pg41, 45)","44.8 (pg71, 37)","57.7 (pg41, 21)","100 (pg41, 9)"
21/07/2023 19:42,"100 (pg41, 36)","96.8 (pg71, 27)","74 (pg90, 8)","40.1 (pg41, 45)","44.7 (pg71, 37)","57.4 (pg41, 21)","100 (pg71, 27)"
21/07/2023 20:17,"100 (pg41, 39)","94.5 (pg71, 27)","61.1 (pg71, 3)","39.6 (pg41, 45)","44.8 (pg71, 37)","60.6 (pg41, 21)","100 (pg71, 10)"
21/07/2023 21:00,"100 (pg41, 39)","95.4 (pg71, 27)","72.8 (pg90, 8)","39.4 (pg41, 45)","45.4 (pg71, 37)","62.6 (pg71, 21)","100 (pg71, 10)"
21/07/2023 21:36,"100 (pg41, 36)","92 (pg71, 27)","60.5 (pg71, 2)","37.1 (pg41, 8)","44.8 (pg71, 37)","60.5 (pg41, 21)","100 (pg41, 9)"
21/07/2023 22:22,0,0,0,0,0,0,0
21/07/2023 22:57,"1.6 (pg71, 41)","6.5 (pg71, 41)","18.9 (pg71, 41)","2.4 (pg71, 41)","1.5 (pg71, 41)","1.3 (pg71, 41)","1 (pg71, 41)"
21/07/2023 23:36,"100 (pg90, 27)","91.4 (pg71, 27)","70.2 (pg90, 8)","30.6 (pg71, 30)","45.4 (pg71, 37)","65.5 (pg71, 21)","100 (pg90, 3)"
21/08/2023 00:19,0,0,0,0,0,0,0
21/08/2023 00:55,0,0,0,0,0,0,0
21/08/2023 01:38,0,0,0,0,0,0,0
21/08/2023 02:25,"0.9 (pg31, 32)","6.4 (pg31, 32)","18.4 (pg31, 32)","1.9 (pg31, 32)","2 (pg31, 32)","0.5 (pg31, 32)","0.8 (pg31, 32)"
21/08/2023 03:00,"0.6 (pg31, 32)","5.9 (pg31, 32)","16 (pg31, 32)","0.1 (pg31, 32)","1.1 (pg31, 32)","0.5 (pg31, 32)","0.8 (pg31, 32)"
21/08/2023 03:38,0,0,0,0,0,0,0
21/08/2023 04:27,"1.2 (pg31, 32)","7 (pg31, 32)","19.1 (pg31, 32)","0.4 (pg31, 32)","1.3 (pg31, 32)","0.4 (pg31, 32)","0.8 (pg31, 32)"
21/08/2023 05:03,"1.3 (pg31, 32)","6.8 (pg31, 32)","18.9 (pg31, 32)","0.5 (pg31, 32)","1.3 (pg31, 32)","0.4 (pg31, 32)","0.8 (pg31, 32)"
21/08/2023 09:30,"100 (pg41, 39)","95.2 (pg71, 27)","75 (pg90, 8)","40 (pg41, 45)","45.5 (pg71, 37)","66.7 (pg41, 4)","100 (pg41, 9)"
21/08/2023 10:31,"100 (pg41, 36)","95.8 (pg71, 27)","74 (pg90, 8)","39.7 (pg41, 45)","45.4 (pg71, 37)","59.1 (pg41, 21)","100 (pg31, 7)"
21/08/2023 11:13,"100 (pg41, 36)","96.3 (pg71, 27)","75 (pg90, 8)","40 (pg41, 45)","45 (pg71, 37)","57.5 (pg41, 21)","100 (pg71, 33)"
21/08/2023 11:54,"100 (pg41, 36)","96.4 (pg71, 27)","74.8 (pg90, 8)","40 (pg41, 45)","45 (pg71, 37)","57.2 (pg41, 21)","100 (pg31, 14)"
21/08/2023 12:34,"100 (pg41, 36)","96.2 (pg71, 27)","75.7 (pg90, 8)","40.5 (pg41, 45)","45.1 (pg71, 37)","57 (pg41, 21)","100 (pg71, 27)"
21/08/2023 13:11,"100 (pg41, 36)","95.7 (pg71, 27)","74.7 (pg90, 8)","39.7 (pg41, 45)","44.7 (pg71, 37)","56.1 (pg41, 21)","100 (pg71, 13)"
21/08/2023 13:51,"100 (pg41, 36)","95.6 (pg71, 27)","74 (pg90, 8)","39.8 (pg41, 45)","45.3 (pg71, 37)","59.1 (pg41, 21)","100 (pg71, 10)"
21/08/2023 14:32,"100 (pg41, 36)","95.6 (pg71, 27)","73.5 (pg90, 8)","39.7 (pg41, 45)","45 (pg71, 37)","57.5 (pg41, 21)","100 (pg71, 10)"
21/08/2023 15:12,"100 (pg41, 36)","96.1 (pg71, 27)","74.2 (pg90, 8)","40.4 (pg41, 45)","45 (pg71, 37)","57 (pg41, 21)","100 (pg41, 9)"
21/08/2023 15:54,"100 (pg41, 36)","97.1 (pg71, 27)","73.9 (pg90, 8)","40.5 (pg41, 45)","44.9 (pg71, 37)","56.8 (pg41, 21)","100 (pg71, 27)"
21/08/2023 16:35,"100 (pg41, 40)","97 (pg71, 27)","74.4 (pg90, 8)","40.5 (pg41, 45)","44.8 (pg71, 37)","58 (pg41, 21)","100 (pg41, 9)"
21/08/2023 17:16,"100 (pg41, 39)","96.3 (pg71, 27)","74.4 (pg90, 8)","40.2 (pg41, 45)","44.9 (pg71, 37)","56.9 (pg41, 21)","100 (pg71, 33)"
21/08/2023 17:57,"100 (pg41, 40)","97 (pg71, 27)","74.4 (pg90, 8)","40.8 (pg41, 45)","45.7 (pg71, 37)","56.9 (pg41, 21)","100 (pg71, 10)"
21/08/2023 18:39,"100 (pg41, 39)","96.4 (pg71, 27)","75.3 (pg90, 8)","40.6 (pg41, 45)","45.1 (pg71, 37)","56.5 (pg41, 21)","100 (pg41, 9)"
21/08/2023 19:21,"100 (pg41, 36)","95.8 (pg71, 27)","73.6 (pg90, 8)","40.2 (pg41, 45)","45.3 (pg71, 37)","57.3 (pg41, 21)","100 (pg71, 10)"
21/08/2023 19:47,"100 (pg41, 36)","95.1 (pg71, 27)","61 (pg71, 3)","40 (pg41, 45)","45.1 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 10)"
21/08/2023 20:20,"0.5 (pg71, 41)","5.5 (pg71, 41)","15.7 (pg71, 41)","0.4 (pg71, 41)","1.3 (pg71, 41)","1.8 (pg71, 41)","0.6 (pg71, 41)"
21/08/2023 20:58,0,0,0,0,0,0,0
21/08/2023 21:47,"1.4 (pg71, 41)","6.6 (pg71, 41)","18.9 (pg71, 41)","2.4 (pg71, 41)","1 (pg71, 41)","1.5 (pg71, 41)","0.9 (pg71, 41)"
21/08/2023 22:23,"1.3 (pg71, 41)","6.8 (pg71, 41)","18 (pg71, 41)","1.7 (pg71, 41)","0.2 (pg71, 41)","0.4 (pg71, 41)","0.9 (pg71, 41)"
21/08/2023 23:03,"100 (pg41, 36)","93.9 (pg71, 27)","71.8 (pg90, 8)","38.8 (pg41, 45)","45.5 (pg71, 37)","63.5 (pg71, 21)","100 (pg31, 7)"
21/09/2023 00:16,"100 (pg41, 39)","94 (pg71, 27)","67.7 (pg90, 8)","39.6 (pg41, 45)","45.5 (pg71, 37)","62.9 (pg71, 21)","100 (pg90, 9)"
21/09/2023 00:56,"100 (pg41, 39)","95.7 (pg71, 27)","68.6 (pg90, 8)","39.8 (pg41, 45)","45.2 (pg71, 37)","58.7 (pg41, 21)","100 (pg90, 9)"
21/09/2023 01:36,"100 (pg41, 36)","95 (pg71, 27)","69.1 (pg90, 8)","39.8 (pg41, 45)","45 (pg71, 37)","57.7 (pg41, 21)","100 (pg90, 9)"
21/09/2023 02:16,"100 (pg41, 36)","95.1 (pg71, 27)","68.9 (pg90, 8)","39.7 (pg41, 45)","44.9 (pg71, 37)","58.3 (pg41, 21)","100 (pg71, 10)"
21/09/2023 02:56,"100 (pg41, 36)","95.6 (pg71, 27)","70.4 (pg90, 8)","39.8 (pg41, 45)","44.9 (pg71, 37)","58.2 (pg41, 21)","100 (pg71, 10)"
21/09/2023 03:36,"100 (pg41, 40)","96.1 (pg71, 27)","69 (pg90, 8)","39.9 (pg41, 45)","45.3 (pg71, 37)","57.6 (pg41, 21)","100 (pg90, 9)"
21/09/2023 04:16,"100 (pg90, 26)","94.9 (pg71, 27)","68.9 (pg90, 8)","39.5 (pg41, 45)","45.1 (pg71, 37)","59.5 (pg41, 21)","100 (pg71, 10)"
21/09/2023 04:56,"100 (pg41, 36)","95.5 (pg71, 27)","69.7 (pg90, 8)","39.8 (pg41, 45)","45.2 (pg71, 37)","58.1 (pg41, 21)","100 (pg71, 10)"
21/09/2023 05:36,"100 (pg41, 36)","95.9 (pg71, 27)","68.4 (pg90, 8)","39.8 (pg41, 45)","45 (pg71, 37)","57.6 (pg41, 21)","100 (pg71, 10)"
21/09/2023 06:20,"100 (pg41, 36)","96.3 (pg71, 27)","69.3 (pg90, 8)","40.1 (pg41, 45)","45 (pg71, 37)","57.8 (pg41, 21)","100 (pg41, 41)"
21/09/2023 06:56,"100 (pg41, 40)","95.6 (pg71, 27)","68.8 (pg90, 8)","40.5 (pg41, 45)","45 (pg71, 37)","58.3 (pg41, 21)","100 (pg31, 14)"
21/09/2023 07:36,"100 (pg41, 39)","96.4 (pg71, 27)","69.8 (pg90, 8)","40.4 (pg41, 45)","44.9 (pg71, 37)","57.4 (pg41, 21)","100 (pg71, 10)"
21/09/2023 08:16,"100 (pg41, 40)","96.3 (pg71, 27)","69 (pg90, 8)","40.8 (pg41, 45)","44.8 (pg71, 37)","57.4 (pg41, 21)","100 (pg71, 10)"
21/09/2023 08:56,"100 (pg41, 39)","95.3 (pg71, 27)","69.3 (pg90, 8)","40.6 (pg41, 45)","44.8 (pg71, 37)","57.3 (pg41, 21)","100 (pg71, 13)"
21/09/2023 09:36,"100 (pg41, 39)","94.9 (pg71, 27)","70.4 (pg90, 8)","40.7 (pg41, 45)","45 (pg71, 37)","57.2 (pg41, 21)","100 (pg90, 9)"
21/09/2023 10:16,"100 (pg41, 36)","94.8 (pg71, 27)","68.8 (pg90, 8)","40.6 (pg41, 45)","44.8 (pg71, 37)","57.5 (pg41, 21)","100 (pg90, 9)"
21/09/2023 11:00,"100 (pg41, 36)","95.5 (pg71, 27)","89.4 (pg51, 11)","45.8 (pg51, 16)","44.9 (pg71, 37)","58.2 (pg41, 21)","100 (pg71, 10)"
21/09/2023 11:36,"100 (pg41, 36)","94.5 (pg71, 27)","89.7 (pg51, 11)","46 (pg51, 16)","44.9 (pg71, 37)","57.2 (pg41, 21)","100 (pg90, 9)"
21/09/2023 12:16,"100 (pg41, 36)","95 (pg71, 27)","89.4 (pg51, 11)","45.6 (pg51, 16)","44.7 (pg71, 37)","57.3 (pg41, 21)","100 (pg90, 9)"
21/09/2023 12:56,"100 (pg41, 36)","94.4 (pg71, 27)","68 (pg90, 8)","39.8 (pg41, 45)","45.1 (pg71, 37)","59.2 (pg71, 21)","100 (pg90, 9)"
21/09/2023 13:36,"100 (pg71, 38)","95.8 (pg71, 27)","68.6 (pg90, 8)","39 (pg41, 45)","50.8 (pg71, 37)","60 (pg71, 21)","100 (pg90, 9)"
21/09/2023 14:16,"100 (pg41, 36)","96.6 (pg71, 27)","69 (pg90, 8)","39.6 (pg41, 45)","44.9 (pg71, 37)","57.7 (pg41, 21)","100 (pg90, 9)"
21/09/2023 14:56,"100 (pg41, 36)","96.3 (pg71, 27)","68.7 (pg90, 8)","39.9 (pg41, 45)","44.9 (pg71, 37)","57.3 (pg41, 21)","100 (pg90, 9)"
21/09/2023 15:36,"100 (pg41, 36)","96.6 (pg71, 27)","69 (pg90, 8)","40 (pg41, 45)","44.7 (pg71, 37)","57.5 (pg41, 21)","100 (pg41, 9)"
21/09/2023 16:16,"100 (pg41, 36)","96.9 (pg71, 27)","69 (pg90, 8)","39.6 (pg41, 45)","45 (pg71, 37)","57.7 (pg41, 21)","100 (pg41, 9)"
21/09/2023 16:56,"100 (pg41, 40)","96.6 (pg71, 27)","68.7 (pg90, 8)","40.3 (pg41, 45)","45 (pg71, 37)","57.7 (pg41, 21)","100 (pg71, 10)"
21/09/2023 17:36,"100 (pg41, 39)","96.3 (pg71, 27)","68.9 (pg90, 8)","40.5 (pg41, 45)","44.9 (pg71, 37)","58.7 (pg41, 21)","100 (pg31, 7)"
21/09/2023 18:16,"100 (pg41, 39)","96.6 (pg71, 27)","68.7 (pg90, 8)","41.1 (pg41, 45)","44.8 (pg71, 37)","57 (pg41, 21)","100 (pg41, 24)"
21/09/2023 18:56,"100 (pg41, 39)","96.9 (pg71, 27)","69.2 (pg90, 8)","40.6 (pg41, 45)","45.3 (pg71, 37)","57.1 (pg41, 21)","100 (pg71, 10)"
21/09/2023 19:36,"100 (pg41, 39)","95.2 (pg71, 27)","69.5 (pg90, 8)","40.7 (pg41, 45)","45.2 (pg71, 37)","57.1 (pg41, 21)","100 (pg31, 7)"
21/09/2023 20:20,"100 (pg41, 39)","96.2 (pg71, 27)","69.1 (pg90, 8)","40.8 (pg41, 45)","44.9 (pg71, 37)","57 (pg41, 21)","100 (pg71, 10)"
21/09/2023 20:58,"1.3 (pg31, 32)","7 (pg31, 32)","19.1 (pg31, 32)","2.3 (pg31, 32)","1.8 (pg31, 32)","1.4 (pg31, 32)","0.8 (pg31, 32)"
21/09/2023 21:36,"1.3 (pg31, 32)","6.8 (pg31, 32)","18.3 (pg31, 32)","1.7 (pg31, 32)","0.3 (pg31, 32)","0.6 (pg31, 32)","0.7 (pg31, 32)"
21/09/2023 22:16,"1.5 (pg31, 32)","7.2 (pg31, 32)","18.2 (pg31, 32)","0.5 (pg31, 32)","0.3 (pg31, 32)","0.3 (pg31, 32)","0.7 (pg31, 32)"
21/09/2023 22:56,"100 (pg90, 26)","93.8 (pg71, 27)","66.7 (pg90, 8)","32.9 (pg71, 30)","45.3 (pg71, 37)","63.8 (pg71, 21)","100 (pg90, 3)"
21/09/2023 23:36,"100 (pg41, 39)","93.5 (pg71, 27)","67.8 (pg90, 8)","39 (pg41, 45)","45.5 (pg71, 37)","62.1 (pg71, 21)","100 (pg71, 10)"
21/10/2023 00:16,"100 (pg41, 40)","94.9 (pg71, 27)","89.5 (pg51, 12)","47 (pg51, 17)","45.4 (pg71, 37)","62.6 (pg71, 21)","100 (pg90, 9)"
21/10/2023 00:56,"100 (pg41, 39)","96.2 (pg71, 27)","89.4 (pg51, 12)","46.3 (pg51, 17)","45.6 (pg71, 37)","58.4 (pg41, 21)","100 (pg90, 9)"
21/10/2023 01:36,"100 (pg90, 26)","96.1 (pg71, 27)","89.6 (pg51, 12)","46.3 (pg51, 17)","45.3 (pg71, 37)","59.2 (pg41, 21)","100 (pg90, 9)"
21/10/2023 02:16,"100 (pg90, 26)","95.9 (pg71, 27)","89.8 (pg51, 12)","46.4 (pg51, 17)","45.1 (pg71, 37)","58.3 (pg41, 21)","100 (pg51, 9)"
21/10/2023 02:56,"100 (pg41, 36)","95.6 (pg71, 27)","91.5 (pg51, 12)","46.3 (pg51, 17)","45.1 (pg71, 37)","57.3 (pg41, 21)","100 (pg90, 9)"
21/10/2023 03:36,"100 (pg41, 36)","95 (pg71, 27)","91.8 (pg51, 12)","45.9 (pg51, 17)","45.2 (pg71, 37)","58.1 (pg41, 21)","100 (pg90, 9)"
21/10/2023 04:16,"100 (pg41, 36)","95 (pg71, 27)","88.8 (pg51, 12)","46.5 (pg51, 17)","45 (pg71, 37)","60.8 (pg41, 21)","100 (pg90, 9)"
21/10/2023 04:56,"100 (pg41, 36)","95.3 (pg71, 27)","90.6 (pg51, 12)","46.1 (pg51, 17)","45.2 (pg71, 37)","58.4 (pg41, 21)","100 (pg90, 9)"
21/10/2023 05:36,"100 (pg41, 36)","95.2 (pg71, 27)","89 (pg51, 12)","46.2 (pg51, 17)","45.2 (pg71, 37)","58 (pg41, 21)","100 (pg51, 9)"
21/10/2023 06:16,"100 (pg41, 36)","94.9 (pg71, 27)","91.5 (pg51, 12)","46.3 (pg51, 17)","45.1 (pg71, 37)","58.3 (pg71, 21)","100 (pg71, 10)"
21/10/2023 06:56,"100 (pg41, 36)","95.9 (pg71, 27)","89.5 (pg51, 12)","46 (pg51, 17)","45 (pg71, 37)","58.8 (pg41, 21)","100 (pg90, 9)"
21/10/2023 07:36,"99.7 (pg90, 26)","95.8 (pg71, 27)","88.6 (pg51, 12)","46.6 (pg51, 17)","45.3 (pg71, 37)","57.8 (pg71, 21)","100 (pg51, 9)"
21/10/2023 08:16,"100 (pg41, 36)","95.8 (pg71, 27)","88.6 (pg51, 12)","46.1 (pg51, 17)","45.1 (pg71, 37)","59 (pg41, 21)","100 (pg41, 9)"
21/10/2023 08:55,0,0,0,0,0,0,0
21/10/2023 09:36,"1.1 (pg41, 48)","6.3 (pg41, 48)","18.8 (pg41, 48)","2.7 (pg41, 48)","1.6 (pg41, 48)","1.4 (pg41, 48)","0.7 (pg41, 48)"
21/10/2023 10:16,"0.4 (pg41, 48)","6.2 (pg41, 48)","18.4 (pg41, 48)","0.6 (pg41, 48)","0.2 (pg41, 48)","0.2 (pg41, 48)","0.8 (pg41, 48)"
21/10/2023 10:56,"0.3 (pg41, 48)","5.8 (pg41, 48)","17.9 (pg41, 48)","0.5 (pg41, 48)","0.2 (pg41, 48)","0.1 (pg41, 48)","0.7 (pg41, 48)"
21/10/2023 11:36,"0.5 (pg41, 48)","6.1 (pg41, 48)","17.1 (pg41, 48)","0.6 (pg41, 48)","0.2 (pg41, 48)","0.4 (pg41, 48)","0.9 (pg41, 48)"
21/10/2023 12:16,"0.5 (pg41, 48)","6.2 (pg41, 48)","18.2 (pg41, 48)","1 (pg41, 48)","0.2 (pg41, 48)","0.3 (pg41, 48)","0.9 (pg41, 48)"
21/10/2023 12:56,"99.7 (pg90, 26)","60.2 (pg61, 41)","65.4 (pg90, 8)","29.6 (pg61, 19)","65.7 (pg61, 45)","64.3 (pg61, 42)","100 (pg90, 9)"
21/10/2023 13:36,"0.5 (pg61, 46)","5.4 (pg61, 46)","17 (pg61, 46)","0.6 (pg61, 46)","0.1 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
21/10/2023 14:15,0,0,0,0,0,0,0
21/10/2023 14:56,"0.6 (pg61, 46)","6.4 (pg61, 46)","19.3 (pg61, 46)","0.6 (pg61, 46)","0.3 (pg61, 46)","0.4 (pg61, 46)","0.7 (pg61, 46)"
21/10/2023 15:36,"61.6 (pg61, 19)","60.4 (pg61, 41)","63 (pg61, 12)","29.9 (pg61, 19)","66 (pg61, 45)","66.1 (pg61, 42)","100 (pg61, 9)"
21/10/2023 16:16,"0.8 (pg61, 46)","6.3 (pg61, 46)","19.3 (pg61, 46)","1.8 (pg61, 46)","1.2 (pg61, 46)","1.7 (pg61, 46)","0.8 (pg61, 46)"
21/10/2023 16:56,"61.2 (pg61, 19)","61 (pg61, 41)","62.4 (pg61, 12)","29.6 (pg61, 19)","66.4 (pg61, 45)","66.3 (pg61, 42)","100 (pg61, 9)"
21/10/2023 17:36,"0.7 (pg61, 46)","6.3 (pg61, 46)","19.8 (pg61, 46)","1.8 (pg61, 46)","0.5 (pg61, 46)","1.6 (pg61, 46)","0.8 (pg61, 46)"
21/10/2023 18:16,"61.9 (pg61, 19)","61.3 (pg61, 41)","62.5 (pg61, 12)","29.3 (pg61, 19)","65.9 (pg61, 45)","65 (pg61, 42)","100 (pg61, 9)"
21/10/2023 18:56,"61.3 (pg61, 19)","61 (pg61, 41)","62.5 (pg61, 12)","29.2 (pg61, 19)","66 (pg61, 45)","64.1 (pg61, 42)","100 (pg61, 9)"
21/10/2023 19:36,"76.4 (pg51, 12)","68.4 (pg51, 17)","87.8 (pg51, 12)","47.8 (pg51, 17)","65.9 (pg61, 45)","67.7 (pg51, 13)","100 (pg51, 9)"
21/10/2023 20:17,"0.6 (pg61, 46)","6.2 (pg61, 46)","18.9 (pg61, 46)","1.6 (pg61, 46)","0.2 (pg61, 46)","0.5 (pg61, 46)","0.7 (pg61, 46)"
21/10/2023 20:56,0,0,0,0,0,0,0
21/10/2023 21:36,0,0,0,0,0,0,0
21/11/2023 00:16,"1.4 (pg90, 29)","6.3 (pg90, 29)","18.9 (pg90, 29)","0.8 (pg90, 29)","0.3 (pg90, 29)","0.7 (pg90, 29)","0.7 (pg90, 29)"
21/11/2023 00:56,"0.9 (pg90, 29)","5.4 (pg90, 29)","16.9 (pg90, 29)","0.8 (pg90, 29)","0.3 (pg90, 29)","0.6 (pg90, 29)","0.7 (pg90, 29)"
21/11/2023 01:36,"87.9 (pg31, 5)","95.3 (pg71, 27)","87 (pg51, 12)","48 (pg51, 17)","46.3 (pg71, 37)","71.1 (pg71, 21)","100 (pg71, 10)"
21/11/2023 02:16,"87.1 (pg31, 5)","94.7 (pg71, 27)","64.6 (pg71, 3)","30.9 (pg71, 30)","46 (pg71, 37)","69.3 (pg71, 21)","100 (pg31, 7)"
21/11/2023 02:56,"1.7 (pg71, 41)","6.3 (pg71, 41)","19.4 (pg71, 41)","2.4 (pg71, 41)","1 (pg71, 41)","1.4 (pg71, 41)","0.8 (pg71, 41)"
21/11/2023 03:36,0,0,0,0,0,0,0
21/11/2023 04:16,"100 (pg90, 26)","94.9 (pg71, 27)","87.4 (pg51, 12)","47.8 (pg51, 17)","46.8 (pg71, 37)","70.7 (pg71, 21)","100 (pg90, 9)"
